"","anon_id","follow_date","follow_score","follow_income","advisor_id","branch_id","baseline_income","client_type","area","in_01","in_02","in_03","in_04","in_05","in_06","in_07","in_08","in_09","in_10","in_11","in_12","in_13","in_14","in_15","in_16","in_17","in_18","in_19","in_20","in_21","in_22","in_23","in_24","in_25","in_26","in_27","in_28","in_29","in_30","in_31","in_32","in_33","in_34","in_35","in_36","in_37","in_38","in_39","in_40","in_41","in_42","in_43","in_44","in_45","in_46","in_47","in_48","in_49","in_50","base_score","base_date","change","improve","remove"
"1260",4123303,2016-09-13,139,768,1574,6,304,NA,"Metropolitan",1,3,3,3,2,3,3,3,3,3,3,3,1,2,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,140,2016-07-08,-1,0,0
"1261",4124127,2016-05-31,146,706.6667,1280,7,500,"Sorteado","Metropolitan",1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2015-10-25,4,1,0
"1262",4124203,2016-09-26,133,400,1349,14,300,"Seleccionado","Rural",2,2,3,1,1,3,3,3,3,3,1,3,2,2,3,1,3,2,3,3,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,3,129,2016-07-20,4,1,0
"1263",4127383,2016-10-27,150,900,1517,23,900,"Sorteado","Rural",3,3,3,1,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-09-28,7,1,0
"1264",4132208,2016-12-29,134,440,1649,5,280,"Sorteado","Rural",2,3,3,1,1,3,3,3,3,3,3,3,2,2,3,3,1,3,3,1,3,1,3,2,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,131,2016-12-12,3,1,0
"1265",4133974,2016-08-18,144,1000,1213,22,333.3333,"Sorteado","Urban",2,2,3,2,1,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,137,2016-06-06,7,1,0
"1266",4134252,2016-07-13,137,485.7143,697,19,342.8571,"Sorteado","Rural",2,2,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,1,1,1,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,131,2016-04-12,6,1,0
"1267",4134714,2016-11-24,150,810,1436,19,1400,"Seleccionado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,147,2016-10-06,3,1,0
"1268",4135174,2017-04-21,150,800,1626,7,3000.4,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-01-31,2,1,0
"1269",4136552,2016-12-23,134,475,1254,21,375,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,133,2016-07-06,1,1,0
"1270",4137871,2016-10-28,148,485,1395,23,314.2857,"Sorteado","Urban",2,2,3,1,2,3,2,3,3,3,2,3,1,2,2,2,1,3,1,2,1,2,3,1,3,2,3,3,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,121,2016-07-01,27,1,0
"1271",4138043,2016-12-21,140,4000,1394,3,425,"Sorteado","Metropolitan",2,1,3,2,3,3,3,3,3,3,1,3,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,137,2016-08-11,3,1,0
"1272",4138667,2016-11-24,145,635,1319,18,199.9936,"Sorteado","Rural",1,2,3,3,2,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2015-12-23,2,1,0
"1273",4140340,2016-11-17,131,1438,1565,26,295.1429,"Sorteado","Rural",2,3,3,1,2,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,2,2,3,2,3,2,3,3,3,2,1,3,3,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3,2,3,131,2016-09-16,0,0,0
"1274",4141810,2017-01-04,133,743.75,1413,14,435,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,1,3,3,1,2,3,2,1,3,3,2,1,3,3,1,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,1,3,3,3,3,3,1,3,3,3,3,128,2016-06-11,5,1,0
"1275",4142717,2016-11-24,150,617.5,1213,22,600,"Sorteado","Rural",3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,143,2016-06-03,7,1,0
"1276",4142968,2016-11-22,150,1766.667,1321,20,1766.667,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-07-07,1,1,0
"1277",4143289,2016-11-08,134,1000,1078,10,120,NA,"Urban",1,1,3,1,1,3,3,2,2,2,2,3,3,3,1,2,2,2,3,3,3,3,3,2,3,3,3,1,3,2,1,2,3,3,2,3,3,3,2,1,3,3,2,2,3,3,3,3,2,3,119,2016-07-18,15,1,0
"1278",4144060,2016-11-24,141,591.6667,1213,22,200,"Sorteado","Rural",1,2,3,3,1,3,3,3,3,3,3,3,1,2,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,3,3,3,2,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,132,2016-02-25,9,1,0
"1279",4145244,2016-10-31,128,973.3333,1455,10,333.3333,"Sorteado","Rural",2,2,3,2,2,1,1,3,3,3,3,3,1,2,3,2,1,2,3,3,2,3,2,2,2,3,3,3,3,3,1,3,3,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,125,2016-05-05,3,1,0
"1280",4145637,2016-08-02,144,1152,1394,3,520,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2016-02-17,0,0,0
"1281",4149620,2017-01-02,130,505.7143,1181,8,391.6667,"Sorteado","Rural",2,3,3,1,3,3,3,3,3,3,1,3,1,3,3,1,1,3,2,3,1,3,3,1,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,129,2016-12-15,1,1,0
"1282",4151909,2017-01-05,146,520,1480,10,450,"Sorteado","Urban",3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,140,2016-01-05,6,1,0
"1283",4159804,2016-11-23,137,550,955,10,350,NA,"Urban",2,2,3,2,3,3,3,1,3,3,2,3,1,3,3,2,3,3,3,1,3,3,3,1,3,3,3,2,3,2,1,2,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,128,2015-09-10,9,1,0
"1284",4161930,2016-07-14,148,565.7143,1593,9,171.4286,"Sorteado","Rural",2,2,2,1,1,3,3,3,3,3,3,3,1,2,2,3,1,3,3,3,2,3,2,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,131,2015-08-24,17,1,0
"1285",4166631,2017-05-29,150,2481.667,1539,25,2550,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-02-10,2,1,0
"1286",4173763,2016-10-27,143,780,974,6,626.6667,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,141,2016-06-08,2,1,0
"1287",4174501,2016-09-13,147,2929.008,1574,6,631,NA,"Metropolitan",2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,2,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,141,2016-07-08,6,1,0
"1288",4175091,2016-08-25,148,575,1327,25,367.5,"Sorteado","Rural",2,2,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,139,2016-01-08,9,1,0
"1289",4178585,2016-11-23,139,716.6667,1511,12,416.6667,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,2,3,2,1,3,3,2,2,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-10-07,1,1,0
"1290",4180369,2016-10-31,150,3000,1449,20,3000,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,149,2016-10-17,1,1,0
"1291",4180836,2016-11-30,139,836.6667,1259,13,540,"Sorteado","Metropolitan",2,2,3,3,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-07-13,-4,0,0
"1292",4181766,2016-12-28,136,504,509,8,390,"Sorteado","Urban",2,1,3,1,3,3,2,3,3,2,3,3,1,1,3,3,1,3,2,1,1,2,3,2,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,125,2016-07-08,11,1,0
"1293",4181878,2017-01-06,140,474,1181,8,405,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,1,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,139,2016-04-02,1,1,0
"1294",4183649,2016-09-01,144,1200,948,2,500,"Sorteado","Metropolitan",2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,143,2016-07-13,1,1,0
"1295",4183976,2016-09-26,141,434,1254,21,344,"Seleccionado","Rural",2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,140,2016-07-13,1,1,0
"1296",4185193,2016-11-09,148,1300,1358,21,336,"Sorteado","Rural",2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2015-11-05,6,1,0
"1297",4185594,2016-08-31,150,550,1185,5,480,NA,"Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,147,2015-11-05,3,1,0
"1298",4186233,2016-11-23,133,850,1636,12,450,"Sorteado","Urban",2,2,3,3,3,3,3,3,3,3,2,3,1,2,3,1,1,3,3,2,2,1,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,132,2016-10-18,1,1,0
"1299",4186332,2016-12-26,150,1000,1436,19,1000,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-10-06,3,1,0
"1300",4186691,2016-11-09,150,940,1142,16,940,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-12,1,1,0
"1301",4188929,2016-08-30,150,550,785,5,550,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,1,2,3,3,2,135,2016-06-01,15,1,0
"1302",4191737,2016-10-31,144,720,1225,14,440,"Sorteado","Urban",2,3,3,2,3,3,3,3,3,1,3,1,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,138,2016-06-11,6,1,0
"1303",4195571,2017-01-04,144,633.3333,1326,14,2199.988,"Sorteado","Urban",2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-12-22,1,1,0
"1304",4198694,2016-08-30,145,400,785,5,350,"Sorteado","Rural",2,2,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,139,2016-05-04,6,1,0
"1305",4204807,2016-08-29,143,650,976,15,400,"Sorteado","Urban",2,3,3,3,3,3,2,3,3,3,2,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,139,2016-06-10,4,1,0
"1306",4209298,2016-12-19,150,1103.333,1593,9,960,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-11-04,1,1,0
"1307",4211780,2017-04-27,147,2120,1321,20,600,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,146,2017-02-09,1,1,0
"1308",4213689,2017-01-03,144,833.3333,1452,20,1999.333,"Sorteado","Metropolitan",1,2,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-12-12,3,1,0
"1309",4217028,2016-12-30,147,1310,1259,13,350,"Sorteado","Metropolitan",1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,140,2016-07-19,7,1,0
"1310",4220270,2017-01-03,136,462.5,1597,25,425,"Sorteado","Urban",1,2,3,1,2,3,3,3,3,3,3,3,1,1,2,3,1,1,3,3,3,3,3,3,3,2,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,130,2016-07-18,6,1,0
"1311",4221678,2017-05-31,140,450,1651,22,250,"Sorteado","Rural",1,2,3,1,1,3,3,3,3,3,2,3,2,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,3,3,2,131,2017-01-19,9,1,0
"1312",4221986,2016-12-22,150,0,1565,26,548.5714,"Sorteado","Urban",3,3,3,1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0,3,2,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,138,2016-09-07,12,1,0
"1313",4222515,2017-04-21,144,1000,821,15,447.5,"Sorteado","Urban",2,2,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,139,2016-05-31,5,1,0
"1314",4225784,2017-05-30,146,910,1327,25,160,"Sorteado","Rural",1,2,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2017-02-11,3,1,0
"1315",4229452,2017-04-28,150,550,1309,22,1250,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-02-25,2,1,0
"1316",4229767,2017-04-26,135,598.5691,671,4,228.5703,"Sorteado","Rural",1,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,1,2,1,3,1,1,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,132,2017-02-25,3,1,0
"1317",4230562,2016-10-28,145,839.9,1200,4,300,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,143,2015-12-21,2,1,0
"1318",4230939,2016-12-29,149,366.6667,1251,24,350,"Sorteado","Rural",2,2,3,3,3,3,3,2,3,3,3,3,1,2,3,2,1,3,1,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,1,3,3,3,1,1,3,1,3,3,3,124,2016-07-28,25,1,0
"1319",4232259,2016-09-30,141,542.8571,955,10,377.1429,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,1,2,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-06-08,3,1,0
"1320",4232437,2016-12-26,147,450,1319,18,300,"Sorteado","Rural",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-11-07,1,1,0
"1321",4233596,2016-09-30,150,1312.027,1257,13,804.811,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,148,2015-11-18,2,1,0
"1322",4235198,2016-09-16,135,700,947,17,300,"Sorteado","Rural",2,2,3,2,3,3,3,3,3,3,3,3,1,2,3,3,1,2,3,2,1,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,133,2016-08-11,2,1,0
"1323",4236239,2016-10-31,131,632,1367,25,282,"Sorteado","Rural",2,2,2,1,3,2,3,3,3,1,1,3,1,2,2,1,1,2,1,2,1,2,1,3,3,3,2,1,3,3,1,3,3,1,1,3,3,3,2,1,3,3,3,3,3,3,1,3,3,3,109,2015-08-20,22,1,0
"1324",4236669,2017-01-06,140,500,1413,14,407.1429,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,1,3,3,3,3,3,3,1,3,3,3,2,3,3,2,3,1,3,3,1,3,3,3,3,3,2,3,133,2015-11-23,7,1,0
"1325",4239527,2016-12-29,147,920,942,10,420,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-10-19,1,1,0
"1326",4242643,2017-04-27,141,527.5,1413,14,325,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,141,2017-02-14,0,0,0
"1327",4242894,2017-01-06,137,723.3333,1326,14,440,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,1,2,3,1,1,3,2,1,2,3,3,2,3,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,129,2016-12-17,8,1,0
"1328",4243445,2016-11-23,135,637.5,1539,25,430,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,136,2016-06-14,-1,0,0
"1329",4244403,2016-11-23,140,500,1182,23,340,"Sorteado","Urban",2,2,3,2,1,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,3,3,3,2,1,3,1,3,3,3,3,3,3,3,3,133,2016-07-12,7,1,0
"1330",4250329,2016-09-19,145,459.6,1309,22,200,"Sorteado","Rural",1,2,3,2,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,136,2015-11-20,9,1,0
"1331",4250562,2016-09-20,146,930,1367,25,150,"Sorteado","Rural",1,3,3,1,3,2,3,3,3,3,1,3,1,2,2,2,1,3,2,2,1,3,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,3,2,1,3,2,3,3,3,3,3,3,3,3,122,2015-08-20,24,1,0
"1332",4251145,2017-05-31,137,492.8571,955,10,264.2857,"Sorteado","Urban",1,3,3,2,1,1,3,3,3,3,2,3,1,2,3,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,131,2017-02-13,6,1,0
"1333",4253007,2016-10-24,145,633.3333,1142,16,333.3333,"Sorteado","Rural",2,3,3,3,1,3,3,3,3,3,2,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-07-06,4,1,0
"1334",4255742,2016-10-31,145,1716.667,1109,16,306.6667,"Sorteado","Rural",2,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2016-01-14,1,1,0
"1335",4257145,2016-12-27,127,751,1267,26,283,"Sorteado","Urban",1,2,3,3,3,3,3,3,3,3,3,2,1,1,3,2,1,2,3,2,2,2,3,2,3,2,3,3,3,3,2,3,0,3,2,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,124,2016-07-11,3,1,0
"1336",4259418,2016-12-07,134,706,1321,20,600,"Sorteado","Metropolitan",2,3,3,3,2,3,3,3,3,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,1,1,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,135,2016-03-04,-1,0,0
"1337",4259437,2017-01-03,144,884.6667,1375,20,400,"Sorteado","Metropolitan",2,2,3,1,1,3,3,3,3,3,2,3,1,3,2,3,2,3,3,1,3,3,2,1,3,2,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,127,2015-08-26,17,1,0
"1338",4263814,2016-10-31,143,800,1323,7,560,"Sorteado","Metropolitan",2,2,3,3,2,3,3,3,3,1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,1,3,3,2,133,2016-07-19,10,1,0
"1339",4266255,2016-11-29,139,1374.685,1394,3,486.0138,"Sorteado","Metropolitan",2,2,3,2,3,3,3,3,3,3,2,3,1,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,135,2016-04-07,4,1,0
"1340",4266800,2017-01-04,125,678,1321,20,415.5069,"Sorteado","Metropolitan",2,2,3,1,1,3,3,3,3,3,1,3,3,2,3,3,3,3,3,1,3,3,3,1,3,2,3,3,3,1,1,3,3,3,3,3,2,3,2,1,2,3,2,3,3,3,3,1,2,3,123,2016-08-26,2,1,0
"1341",4268592,2016-09-29,142,700,1280,7,552,"Sorteado","Metropolitan",2,2,3,3,3,3,2,3,3,3,2,3,1,2,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,135,2016-06-09,7,1,0
"1342",4270449,2016-09-14,145,950,948,2,380,"Sorteado","Metropolitan",2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,1,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,139,2016-04-28,6,1,0
"1343",4273513,2016-11-28,150,1206.014,1449,20,0,"Sorteado","Metropolitan",1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-10-22,3,1,0
"1344",4274556,2016-09-26,141,591.6667,1086,18,321.6667,"Sorteado","Rural",2,3,3,3,3,3,2,3,3,3,3,3,1,3,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,140,2016-03-03,1,1,0
"1345",4276434,2016-08-31,139,462.5,1185,5,245,NA,"Rural",1,3,3,1,3,3,3,3,3,3,2,3,3,2,3,3,1,3,3,3,1,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,136,2016-03-07,3,1,0
"1346",4278543,2016-10-10,141,837.7778,1574,6,591.1111,NA,"Metropolitan",2,2,3,3,3,3,3,3,3,3,2,3,1,2,3,2,2,2,3,2,2,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,134,2016-07-13,7,1,0
"1347",4293349,2016-12-28,150,786,1382,26,786,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,147,2016-09-28,3,1,0
